Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||000001|03/01/2025|Vente|140825,00|3||CHE|0050|DU BOIS|3190|AUDES|03|10||ZT|19||||||||||||0|3|Dépendance||0|0|AG||1943
|||||||000001|03/01/2025|Vente|140825,00|3||CHE|0050|DU BOIS|3190|AUDES|03|10||ZT|19||||||||||||0|1|Maison||150|5|AG||1943
|||||||000001|06/01/2025|Vente|90000,00|3||RUE|0580|DU PUITS ST ANTOINE|3210|SOUVIGNY|03|275||E|67||||||||||||0|1|Maison||124|5|S||412
|||||||000001|06/01/2025|Vente|90000,00|3||RUE|0580|DU PUITS ST ANTOINE|3210|SOUVIGNY|03|275||E|67||||||||||||0|3|Dépendance||0|0|S||412
|||||||000001|09/01/2025|Vente|110000,00||||B055|LES LIGNIERES|3150|SAINT-LOUP|03|242||ZK|20||||||||||||0||||||S||240
|||||||000001|09/01/2025|Vente|110000,00||||B055|LES LIGNIERES|3150|SAINT-LOUP|03|242||ZK|20||||||||||||0||||||T||4760
|||||||000001|09/01/2025|Vente|110000,00|787||RUE|0121|DES LIGNERES|3150|SAINT-LOUP|03|242||ZK|33||||||||||||0|1|Maison||65|3|S||2000
|||||||000001|09/01/2025|Vente|110000,00|787||RUE|0121|DES LIGNERES|3150|SAINT-LOUP|03|242||ZK|33||||||||||||0|1|Maison||65|3|P||5166
|||||||000001|09/01/2025|Vente|110000,00|787||RUE|0121|DES LIGNERES|3150|SAINT-LOUP|03|242||ZK|33||||||||||||0|1|Maison||65|3|J||257
|||||||000001|10/01/2025|Vente|130000,00|34||RTE|0140|DE LIGNEROLLES|3100|LAVAULT-SAINTE-ANNE|03|140||AC|48||||||||||||0|1|Maison||90|5|S||103
|||||||000001|10/01/2025|Vente|130000,00|5389||RLE|0235|DES SEIGNES|3100|LAVAULT-SAINTE-ANNE|03|140||AC|333||||||||||||0|3|Dépendance||0|0|S||159
|||||||000001|10/01/2025|Vente|130000,00|5389||RLE|0235|DES SEIGNES|3100|LAVAULT-SAINTE-ANNE|03|140||AC|333||||||||||||0|3|Dépendance||0|0|S||159
|||||||000001|10/01/2025|Vente|130000,00|5225||RUE|0110|DE LA GANE|3100|LAVAULT-SAINTE-ANNE|03|140||AC|335||||||||||||0|3|Dépendance||0|0|S||102
|||||||000001|10/01/2025|Vente|130000,00||||B024|LE THEIL|3100|LAVAULT-SAINTE-ANNE|03|140||AC|341||||||||||||0||||||S||233
|||||||000001|07/01/2025|Vente|179150,00|25||RTE|0053|DE BRUGHEAS|3270|HAUTERIVE|03|126||ZL|98||||||||||||0|1|Maison||75|3|AG||1578
|||||||000001|07/01/2025|Vente|179150,00|25||RTE|0053|DE BRUGHEAS|3270|HAUTERIVE|03|126||ZL|98||||||||||||0|1|Maison||75|3|S||500
|||||||000002|07/01/2025|Vente|50000,00|18||RUE|1880|DES LILAS|3200|VICHY|03|310||AB|592||||||||||||0||||||S||303
|||||||000002|07/01/2025|Vente|50000,00|18||RUE|1880|DES LILAS|3200|VICHY|03|310||AB|593||||||||||||0||||||S||6
|||||||000001|06/01/2025|Vente|140000,00|103||AV|1890|DES GUINEBERTS|3100|MONTLUCON|03|185||BX|180||||||||||||0|1|Maison||87|5|S||439
|||||||000001|06/01/2025|Vente|140000,00|9011||AV|1890|DES GUINEBERTS|3100|MONTLUCON|03|185||BX|509||||||||||||0||||||S||20
|||||||000002|10/01/2025|Vente|267500,00||||B114|JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1133||||||||||||0||||||T||6210
|||||||000002|10/01/2025|Vente|267500,00||||B114|JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1134||||||||||||0||||||T||15905
|||||||000002|10/01/2025|Vente|267500,00||||B114|JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1145||||||||||||0||||||P||620
|||||||000002|10/01/2025|Vente|267500,00||||B114|JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1146||||||||||||0||||||P||2285
|||||||000002|10/01/2025|Vente|267500,00||||B114|JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1151||||||||||||0||||||J||764
|||||||000002|10/01/2025|Vente|267500,00||||B192|VILLAGE JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1152||||||||||||0||||||P||333
|||||||000002|10/01/2025|Vente|267500,00||||B192|VILLAGE JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1159||||||||||||0||||||S||50
|||||||000002|10/01/2025|Vente|267500,00||||B192|VILLAGE JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1160||||||||||||0||||||J||118
|||||||000002|10/01/2025|Vente|267500,00|7|||B114|JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1163||||||||||||0|1|Maison||70|2|S||1030
|||||||000002|10/01/2025|Vente|267500,00|7|||B114|JONON|3250|LE MAYET DE MONTAGNE|03|165||B|1163||||||||||||0|1|Maison||160|3|S||1030
|||||||000002|10/01/2025|Vente|267500,00||||B123|LE MARAIS|3250|LE MAYET DE MONTAGNE|03|165||B|1261||||||||||||0||||||P||13965
|||||||000002|10/01/2025|Vente|267500,00||||B012|BERNARD|3250|LE MAYET DE MONTAGNE|03|165||B|1264||||||||||||0||||||T||31130
|||||||000002|10/01/2025|Vente|267500,00||||B155|LA PRADE|3250|LE MAYET DE MONTAGNE|03|165||B|1339||||||||||||0||||||P||1391
|||||||000002|10/01/2025|Vente|267500,00||||B012|BERNARD|3250|LE MAYET DE MONTAGNE|03|165||B|2436||||||||||||0||||||T||16515
|||||||000002|10/01/2025|Vente|267500,00||||B192|VILLAGE JONON|3250|LE MAYET DE MONTAGNE|03|165||B|2470||||||||||||0||||||L||427
|||||||000002|10/01/2025|Vente|267500,00||||B113|JONON|3250|SAINT-CLEMENT|03|224||E|215||||||||||||0||||||BT||1346
|||||||000001|08/01/2025|Vente|53000,00||||B038|LES PERRETS|3140|BARBERIER|03|16||B|246||||||||||||0||||||J||550
|||||||000001|08/01/2025|Vente|53000,00|31||RUE|0121|DES PERRETS|3140|BARBERIER|03|16||B|335||||||||||||0|1|Maison||46|3|S||450
|||||||000001|08/01/2025|Vente|53000,00|31||RUE|0121|DES PERRETS|3140|BARBERIER|03|16||B|335||||||||||||0|3|Dépendance||0|0|S||450
|||||||000001|07/01/2025|Vente|50840,00|15||BD|2820|DE RUSSIE|3200|VICHY|03|310||AX|95||251||361||||||||2|3|Dépendance||0|0|||
|||||||000001|07/01/2025|Vente|50840,00|15||BD|2820|DE RUSSIE|3200|VICHY|03|310||AX|95||251||361||||||||2|2|Appartement||51|3|||
|||||||000001|06/01/2025|Vente|93000,00|5||RTE|0090|DE MONETAY|3500|CONTIGNY|03|83||C|390||||||||||||0|3|Dépendance||0|0|S||840
|||||||000001|06/01/2025|Vente|93000,00|5||RTE|0090|DE MONETAY|3500|CONTIGNY|03|83||C|390||||||||||||0|1|Maison||106|5|S||840
|||||||000001|06/01/2025|Vente|93000,00||||B009|LE BOURG|3500|CONTIGNY|03|83||C|467||||||||||||0||||||J||384
|||||||000001|06/01/2025|Vente|93000,00||||B009|LE BOURG|3500|CONTIGNY|03|83||C|467||||||||||||0||||||S||326
|||||||000001|06/01/2025|Vente|93000,00|||CHE|0085|DE LA MARRE|3500|CONTIGNY|03|83||ZC|116||||||||||||0||||||J||851
|||||||000001|10/01/2025|Vente|151600,00|3||LOT|A068|LES MIMOSAS|3800|GANNAT|03|118||AD|354||||||||||||0|1|Maison||78|4|S||415
|||||||000001|13/01/2025|Vente|4000,00|3||RUE|0103|DE LA RIAU|3500|CESSET|03|49||ZK|67||||||||||||0||||||P||3530
|||||||000001|13/01/2025|Vente|4000,00|1||RUE|0103|DE LA RIAU|3500|CESSET|03|49||ZK|68||||||||||||0||||||P||3530
|||||||000001|13/01/2025|Vente|74000,00|46||RUE|0780|MARCEL CACHIN|3410|DOMERAT|03|101||ZV|203||||||||||||0|1|Maison||55|3|S||1080
